file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
103449346.png,11,0.983613,1192,177,1480,177,1480,507,1192,507
103449346.png,8,0.647583,1328,1018,1622,1018,1622,1080,1328,1080
090012968.png,29,0.980794,374,366,622,366,622,627,374,627
172424849.png,15,0.984839,1346,698,1660,698,1660,974,1346,974
172424849.png,33,0.95117,920,691,1225,691,1225,1026,920,1026
093505621.png,22,0.976323,770,145,990,145,990,376,770,376
074431424.png,33,0.983752,834,243,1088,243,1088,514,834,514
103003702.png,1,0.984952,705,67,951,67,951,290,705,290
143805767.png,19,0.981211,1109,94,1368,94,1368,324,1109,324
090737505.png,23,0.974771,857,438,1098,438,1098,690,857,690
090737505.png,22,0.948799,858,439,1098,439,1098,690,858,690
125039593.png,23,0.981456,1183,321,1422,321,1422,566,1183,566
125039593.png,27,0.789717,914,620,1216,620,1216,932,914,932
142056019.png,6,0.983736,1376,603,1690,603,1690,884,1376,884
142056019.png,27,0.806246,920,513,1207,513,1207,811,920,811
151207589.png,18,0.983302,942,615,1227,615,1227,882,942,882
105945089.png,23,0.966075,1143,205,1376,205,1376,444,1143,444
105945089.png,22,0.904818,1143,205,1376,205,1376,441,1143,441
105945089.png,8,0.600737,1295,1014,1614,1014,1614,1080,1295,1080
112915101.png,19,0.983002,782,157,1040,157,1040,388,782,388
112915101.png,1,0.767812,1336,1013,1596,1013,1596,1080,1336,1080
091404172.png,25,0.983423,694,143,954,143,954,430,694,430
091404172.png,12,0.958098,1000,0,1244,0,1244,203,1000,203
141154336.png,28,0.985931,1186,181,1452,181,1452,458,1186,458
141154336.png,8,0.729262,1371,999,1588,999,1588,1079,1371,1079
154631893.png,13,0.984161,1397,676,1700,676,1700,958,1397,958
131751634.png,10,0.985454,1304,511,1599,511,1599,772,1304,772
113810534.png,29,0.981142,1082,27,1325,27,1325,262,1082,262
113810534.png,1,0.734121,1344,1013,1651,1013,1651,1080,1344,1080
173443418.png,15,0.983905,420,511,696,511,696,771,420,771
154258458.png,7,0.983516,428,356,712,356,712,671,428,671
154258458.png,6,0.900874,430,355,709,355,709,669,430,669
173126754.png,1,0.986096,418,584,687,584,687,847,418,847
173126754.png,5,0.973277,868,440,1160,440,1160,699,868,699
173126754.png,15,0.957401,869,441,1162,441,1162,697,869,697
173126754.png,9,0.787943,870,441,1161,441,1161,697,870,697
173126754.png,8,0.73511,1281,1011,1592,1011,1592,1080,1281,1080
143912370.png,17,0.983859,1252,306,1559,306,1559,634,1252,634
134910278.png,15,0.966677,1176,161,1442,161,1442,401,1176,401
134910278.png,19,0.965125,1176,160,1439,160,1439,395,1176,395
072221717.png,33,0.984978,1101,162,1357,162,1357,431,1101,431
072221717.png,1,0.650349,1299,1017,1544,1017,1544,1079,1299,1079
115718084.png,26,0.9858,773,83,1035,83,1035,359,773,359
115718084.png,1,0.662107,1345,1011,1645,1011,1645,1079,1345,1079
153757102.png,13,0.984545,1109,131,1360,131,1360,366,1109,366
153757102.png,8,0.668125,1286,1008,1627,1008,1627,1079,1286,1079
145056868.png,32,0.983988,771,87,1025,87,1025,353,771,353
105906407.png,12,0.980972,688,30,925,30,925,246,688,246
105906407.png,27,0.879847,1331,526,1640,526,1640,833,1331,833
105906407.png,22,0.765766,1326,532,1642,532,1642,832,1326,832
105906407.png,24,0.620891,1328,524,1637,524,1637,832,1328,832
114617850.png,6,0.982904,677,2,932,2,932,229,677,229
114617850.png,1,0.872674,1345,1015,1605,1015,1605,1079,1345,1079
102120835.png,31,0.983659,725,205,985,205,985,457,725,457
102120835.png,8,0.649811,1331,1016,1645,1016,1645,1079,1331,1079
143909659.png,26,0.980093,1151,121,1421,121,1421,414,1151,414
143909659.png,8,0.935463,1349,1000,1632,1000,1632,1079,1349,1079
143909659.png,33,0.771237,402,227,665,227,665,495,402,495
143909659.png,7,0.693251,1151,122,1421,122,1421,410,1151,410
155708203.png,10,0.982958,1166,136,1428,136,1428,366,1166,366
130127030.png,9,0.983315,438,419,705,419,705,666,438,666
130127030.png,13,0.534214,439,418,704,418,704,667,439,667
111052916.png,19,0.979849,1095,116,1356,116,1356,346,1095,346
111052916.png,22,0.866903,1035,771,1353,771,1353,1080,1035,1080
111052916.png,1,0.839294,1334,1014,1625,1014,1625,1080,1334,1080
124804489.png,17,0.984806,1162,94,1448,94,1448,401,1162,401
124804489.png,8,0.702082,1362,1003,1609,1003,1609,1079,1362,1079
110549624.png,6,0.98589,470,558,752,558,752,833,470,833
110549624.png,8,0.612587,1333,1016,1642,1016,1642,1079,1333,1079
132633823.png,20,0.985514,1221,204,1491,204,1491,448,1221,448
161855284.png,0,0.980831,1306,435,1590,435,1590,695,1306,695
161855284.png,5,0.976672,1305,434,1588,434,1588,699,1305,699
091051771.png,30,0.984457,1157,246,1415,246,1415,488,1157,488
084132165.png,3,0.974396,396,176,643,176,643,438,396,438
084132165.png,8,0.702578,1316,1015,1596,1015,1596,1079,1316,1079
122910999.png,28,0.987242,1123,16,1376,16,1376,271,1123,271
143303651.png,7,0.980198,690,0,951,0,951,269,690,269
143303651.png,8,0.666911,1360,998,1581,998,1581,1080,1360,1080
143303651.png,15,0.641807,691,0,952,0,952,270,691,270
130241395.png,1,0.983099,727,14,972,14,972,236,727,236
130241395.png,11,0.933985,364,0,618,0,618,244,364,244
130241395.png,8,0.872618,1352,1005,1641,1005,1641,1079,1352,1079
081008531.png,21,0.986955,1218,351,1513,351,1513,681,1218,681
132056621.png,33,0.982937,1165,91,1416,91,1416,346,1165,346
132056621.png,8,0.779591,1371,1004,1620,1004,1620,1080,1371,1080
101211361.png,25,0.980233,1181,237,1454,237,1454,532,1181,532
101211361.png,8,0.5399,1307,1020,1586,1020,1586,1080,1307,1080
101211361.png,26,0.537313,1178,237,1453,237,1453,528,1178,528
140252528.png,19,0.971567,1158,116,1418,116,1418,345,1158,345
130605389.png,8,0.985151,1222,297,1483,297,1483,538,1222,538
130605389.png,8,0.637842,1359,1007,1600,1007,1600,1080,1359,1080
172948752.png,0,0.985087,1077,0,1325,0,1325,221,1077,221
075132593.png,29,0.973213,863,478,1136,478,1136,757,863,757
142609912.png,24,0.984594,749,74,975,74,975,334,749,334
162109954.png,14,0.983619,1232,345,1509,345,1509,592,1232,592
093638848.png,6,0.966141,695,64,952,64,952,314,695,314
093638848.png,15,0.925879,698,74,954,74,954,313,698,313
090448605.png,33,0.982116,1055,199,1300,199,1300,456,1055,456
123523578.png,24,0.98309,746,101,976,101,976,363,746,363
123523578.png,1,0.71609,1355,1006,1593,1006,1593,1080,1355,1080
082959662.png,12,0.983302,1219,299,1454,299,1454,539,1219,539
082959662.png,23,0.91817,1219,298,1454,298,1454,537,1219,537
082959662.png,22,0.681108,1220,299,1456,299,1456,539,1220,539
082959662.png,0,0.537535,1288,1029,1611,1029,1611,1080,1288,1080
070305203.png,28,0.976813,723,89,983,89,983,386,723,386
070305203.png,21,0.974335,724,88,985,88,985,384,724,384
070305203.png,1,0.658937,1288,1017,1592,1017,1592,1079,1288,1079
123318622.png,5,0.985483,700,79,955,79,955,313,700,313
123318622.png,27,0.913081,1062,0,1321,0,1321,177,1062,177
123318622.png,22,0.890886,1298,398,1573,398,1573,682,1298,682
123318622.png,30,0.868763,1063,0,1321,0,1321,175,1063,175
135830957.png,26,0.950943,790,193,1057,193,1057,487,790,487
135830957.png,33,0.923169,791,194,1058,194,1058,490,791,490
073557654.png,12,0.983681,1067,31,1313,31,1313,247,1067,247
132925528.png,6,0.983648,1110,0,1379,0,1379,250,1110,250
132925528.png,8,0.654932,1366,1000,1589,1000,1589,1079,1366,1079
154456118.png,1,0.984192,1153,82,1407,82,1407,309,1153,309
154456118.png,27,0.614665,717,0,1061,0,1061,397,717,397
170620163.png,29,0.982941,698,76,933,76,933,319,698,319
170620163.png,5,0.975492,1003,0,1252,0,1252,103,1003,103
170620163.png,30,0.968202,1003,0,1252,0,1252,103,1003,103
095713691.png,14,0.955551,483,667,765,667,765,939,483,939
095713691.png,8,0.839258,1312,1016,1582,1016,1582,1079,1312,1079
095713691.png,31,0.805642,481,666,765,666,765,935,481,935
170732560.png,18,0.98302,542,720,825,720,825,994,542,994
113522457.png,23,0.981478,742,170,967,170,967,409,742,409
113522457.png,8,0.541535,1305,1012,1583,1012,1583,1080,1305,1080
145918382.png,4,0.966965,1228,226,1462,226,1462,469,1228,469
145918382.png,22,0.960659,1228,227,1462,227,1462,469,1228,469
145918382.png,23,0.655711,1227,226,1460,226,1460,466,1227,466
150812350.png,9,0.982151,1163,212,1421,212,1421,442,1163,442
150812350.png,1,0.91368,1163,213,1422,213,1422,444,1163,444
152933075.png,25,0.983592,758,86,1014,86,1014,367,758,367
154348353.png,7,0.98291,1088,0,1357,0,1357,238,1088,238
154348353.png,8,0.713204,1327,1001,1585,1001,1585,1080,1327,1080
135959422.png,6,0.945556,479,435,756,435,756,754,479,754
135959422.png,7,0.930554,468,437,757,437,757,745,468,745
105613111.png,16,0.985479,764,138,1044,138,1044,440,764,440
105613111.png,14,0.768014,762,138,1042,138,1042,441,762,441
075440936.png,19,0.877689,472,610,746,610,746,862,472,862
075440936.png,20,0.796053,471,609,745,609,745,864,471,864
075440936.png,12,0.580242,1290,1034,1624,1034,1624,1079,1290,1079
075805469.png,10,0.977569,433,618,710,618,710,880,433,880
075805469.png,6,0.641241,429,615,708,615,708,873,429,873
113519660.png,13,0.985762,494,588,765,588,765,849,494,849
113519660.png,8,0.706169,1344,1013,1646,1013,1646,1079,1344,1079
124707949.png,8,0.986353,1164,534,1427,534,1427,790,1164,790
124707949.png,8,0.519279,1301,1007,1610,1007,1610,1080,1301,1080
112708952.png,13,0.983909,1379,702,1679,702,1679,974,1379,974
083740875.png,16,0.985858,831,309,1126,309,1126,630,831,630
083740875.png,8,0.602702,1285,1034,1603,1034,1603,1080,1285,1080
083740875.png,0,0.535168,1284,1034,1602,1034,1602,1080,1284,1080
150538416.png,4,0.984653,716,109,957,109,957,371,716,371
150538416.png,27,0.977639,1239,345,1533,345,1533,641,1239,641
150538416.png,22,0.95921,1238,346,1533,346,1533,642,1238,642
174714989.png,18,0.981874,353,338,609,338,609,590,353,590
174714989.png,8,0.833411,1280,1008,1524,1008,1524,1080,1280,1080
080450170.png,33,0.978252,1045,78,1305,78,1305,346,1045,346
080450170.png,8,0.675953,1290,1027,1584,1027,1584,1079,1290,1079
074938704.png,24,0.983739,547,705,809,705,809,1021,547,1021
074938704.png,8,0.729601,1296,1034,1628,1034,1628,1079,1296,1079
142138748.png,19,0.981638,468,464,734,464,734,723,468,723
172017582.png,0,0.985144,1166,253,1438,253,1438,495,1166,495
172017582.png,27,0.901688,448,624,802,624,802,973,448,973
172017582.png,27,0.634741,998,690,1339,690,1339,1080,998,1080
093016586.png,10,0.985483,946,711,1245,711,1245,993,946,993
093016586.png,0,0.740647,1289,1026,1617,1026,1617,1080,1289,1080
142038643.png,9,0.98331,856,405,1123,405,1123,648,856,648
112024160.png,17,0.978152,1109,10,1388,10,1388,302,1109,302
112024160.png,1,0.667341,1340,1011,1602,1011,1602,1080,1340,1080
103500826.png,7,0.959388,763,181,1035,181,1035,465,763,465
103500826.png,6,0.806518,760,180,1034,180,1034,464,760,464
103500826.png,8,0.715577,1328,1018,1638,1018,1638,1080,1328,1080
152819435.png,20,0.985722,1161,211,1430,211,1430,457,1161,457
152819435.png,8,0.55687,1352,1001,1573,1001,1573,1080,1352,1080
150035120.png,8,0.979528,403,235,641,235,641,464,403,464
150035120.png,8,0.592912,1297,1010,1598,1010,1598,1080,1297,1080
113746335.png,22,0.980318,802,251,1028,251,1028,489,802,489
113746335.png,27,0.533015,801,250,1027,250,1027,488,801,488
112322385.png,8,0.984174,840,363,1098,363,1098,602,840,602
112322385.png,1,0.857967,1333,1017,1590,1017,1590,1079,1333,1079
150534850.png,28,0.88967,1418,674,1745,674,1745,1032,1418,1032
150534850.png,16,0.753543,1418,675,1745,675,1745,1029,1418,1029
153941184.png,5,0.985186,719,108,978,108,978,350,719,350
112032079.png,6,0.98487,1065,64,1328,64,1328,296,1065,296
112032079.png,1,0.825294,1333,1016,1628,1016,1628,1080,1333,1080
112032079.png,27,0.644336,741,104,993,104,993,357,741,357
090712512.png,0,0.984169,1247,404,1531,404,1531,664,1247,664
094553742.png,8,0.985867,421,434,677,434,677,678,421,678
094553742.png,5,0.980345,1121,217,1390,217,1390,460,1121,460
094553742.png,15,0.603839,1120,217,1389,217,1389,461,1120,461
135756992.png,14,0.982893,468,387,733,387,733,638,468,638
103230249.png,22,0.980938,731,61,946,61,946,287,731,287
103230249.png,8,0.685321,1338,1011,1619,1011,1619,1079,1338,1079
161403063.png,30,0.983126,404,345,658,345,658,593,404,593
122916346.png,1,0.982884,815,261,1076,261,1076,505,815,505
122916346.png,8,0.733623,1344,1009,1617,1009,1617,1079,1344,1079
112615698.png,25,0.981943,1165,182,1437,182,1437,476,1165,476
112615698.png,1,0.7992,1337,1012,1602,1012,1602,1079,1337,1079
110005944.png,33,0.9833,720,106,962,106,962,369,720,369
110005944.png,1,0.864988,1334,1017,1590,1017,1590,1079,1334,1079
114059739.png,10,0.985168,1256,375,1537,375,1537,627,1256,627
114059739.png,1,0.904834,1344,1015,1600,1015,1600,1080,1344,1080
092719767.png,16,0.985977,730,249,1015,249,1015,561,730,561
113310902.png,22,0.957482,814,243,1039,243,1039,477,814,477
113310902.png,27,0.935611,1154,250,1432,250,1432,521,1154,521
113310902.png,2,0.696841,1162,246,1433,246,1433,521,1162,521
113012736.png,28,0.979226,443,337,705,337,705,621,443,621
113012736.png,1,0.861482,1337,1013,1630,1013,1630,1080,1337,1080
094112070.png,25,0.986244,487,523,772,523,772,847,487,847
094112070.png,8,0.821258,1302,1018,1571,1018,1571,1079,1302,1079
155418860.png,28,0.984302,1079,17,1332,17,1332,284,1079,284
155418860.png,8,0.670468,1341,999,1621,999,1621,1079,1341,1079
080159744.png,33,0.984991,371,242,618,242,618,500,371,500
080159744.png,1,0.671292,1298,1015,1563,1015,1563,1079,1298,1079
115352125.png,14,0.975232,467,238,724,238,724,475,467,475
115352125.png,8,0.719797,1336,1013,1608,1013,1608,1080,1336,1080
160003135.png,7,0.98194,1082,0,1352,0,1352,267,1082,267
110735957.png,10,0.98136,754,178,1010,178,1010,411,754,411
110735957.png,1,0.885142,1335,1016,1600,1016,1600,1080,1335,1080
100331118.png,11,0.985791,412,363,712,363,712,709,412,709
134705714.png,3,0.97115,1106,10,1351,10,1351,259,1106,259
134705714.png,32,0.798619,1106,11,1350,11,1350,264,1106,264
134705714.png,8,0.775814,1362,1004,1650,1004,1650,1079,1362,1079
094857175.png,21,0.98528,1054,44,1325,44,1325,342,1054,342
125336044.png,6,0.985655,475,352,745,352,745,610,475,610
125336044.png,8,0.923364,1351,1008,1638,1008,1638,1080,1351,1080
110852884.png,22,0.982499,1254,331,1491,331,1491,582,1254,582
110852884.png,1,0.893715,1329,1015,1661,1015,1661,1080,1329,1080
101426458.png,5,0.986643,1273,460,1570,460,1570,728,1273,728
142944852.png,15,0.983213,724,77,971,77,971,304,724,304
142944852.png,24,0.667021,1274,315,1579,315,1579,620,1274,620
142944852.png,27,0.584371,1274,314,1573,314,1573,617,1274,617
142944852.png,22,0.516016,1273,315,1581,315,1581,620,1273,620
135033214.png,27,0.981711,783,74,1023,74,1023,337,783,337
135033214.png,8,0.526959,1364,1000,1621,1000,1621,1080,1364,1080
154340991.png,12,0.983735,342,254,588,254,588,485,342,485
154340991.png,22,0.978499,443,606,719,606,719,899,443,899
160624677.png,15,0.985251,714,69,965,69,965,294,714,294
160624677.png,24,0.712915,1018,591,1386,591,1386,1080,1018,1080
084320151.png,16,0.987639,695,169,980,169,980,463,695,463
084320151.png,0,0.714614,1290,1029,1588,1029,1588,1080,1290,1080
140417691.png,6,0.9889,767,133,1031,133,1031,376,767,376
140417691.png,24,0.90923,531,664,821,664,821,976,531,976
170859394.png,15,0.985097,435,545,710,545,710,809,435,809
143425286.png,18,0.985133,1347,530,1638,530,1638,794,1347,794
124416295.png,31,0.982977,1311,329,1585,329,1585,587,1311,587
124416295.png,27,0.97623,1003,636,1310,636,1310,934,1003,934
124416295.png,27,0.557318,1072,0,1323,0,1323,223,1072,223
124416295.png,8,0.524782,1358,1010,1612,1010,1612,1079,1358,1079
150903188.png,14,0.982208,507,691,792,691,792,968,507,968
150903188.png,27,0.938287,865,476,1142,476,1142,770,865,770
150903188.png,22,0.799281,857,477,1151,477,1151,770,857,770
133931845.png,22,0.985272,1229,229,1463,229,1463,474,1229,474
151445492.png,31,0.981646,1167,99,1420,99,1420,336,1167,336
084247517.png,31,0.982248,434,435,692,435,692,706,434,706
091818784.png,26,0.979003,1086,93,1353,93,1353,366,1086,366
075352442.png,24,0.980973,750,215,983,215,983,489,750,489
075352442.png,8,0.739678,1299,1035,1620,1035,1620,1080,1299,1080
075352442.png,12,0.503464,1295,1035,1619,1035,1619,1079,1295,1079
100227788.png,24,0.982011,777,148,1007,148,1007,419,777,419
100227788.png,8,0.740112,1311,1019,1599,1019,1599,1080,1311,1080
095526126.png,14,0.981145,1163,322,1433,322,1433,566,1163,566
095526126.png,8,0.689192,1312,1017,1602,1017,1602,1080,1312,1080
101721799.png,27,0.984872,1005,752,1293,752,1293,1079,1005,1079
101721799.png,8,0.573373,1324,1018,1620,1018,1620,1080,1324,1080
144512029.png,29,0.985509,705,84,942,84,942,325,705,325
144512029.png,8,0.673879,1308,1010,1644,1010,1644,1080,1308,1080
073152586.png,29,0.98343,946,86,1191,86,1191,329,946,329
100158738.png,19,0.980419,427,484,697,484,697,745,427,745
100158738.png,15,0.970559,427,483,699,483,699,747,427,747
130529232.png,5,0.98404,583,120,829,120,829,359,583,359
112328928.png,29,0.982401,1143,63,1387,63,1387,303,1143,303
112328928.png,15,0.749705,507,660,804,660,804,978,507,978
112328928.png,1,0.630095,1347,1014,1651,1014,1651,1080,1347,1080
145637747.png,4,0.983827,838,245,1065,245,1065,491,838,491
172752055.png,30,0.984547,335,290,586,290,586,530,335,530
081244412.png,18,0.985473,972,437,1231,437,1231,693,972,693
081244412.png,12,0.754908,1283,1034,1627,1034,1627,1079,1283,1079
133912709.png,23,0.979798,776,140,996,140,996,371,776,371
133912709.png,4,0.94339,776,141,997,141,997,371,776,371
091059955.png,25,0.985909,1080,95,1348,95,1348,378,1080,378
091059955.png,8,0.730213,1285,1019,1610,1019,1610,1079,1285,1079
104936395.png,30,0.983035,750,156,997,156,997,388,750,388
155034359.png,20,0.986688,1448,737,1765,737,1765,1031,1448,1031
155034359.png,27,0.882915,673,7,927,7,927,256,673,256
155034359.png,27,0.591672,1078,908,1406,908,1406,1079,1078,1079
155034359.png,6,0.583331,1449,738,1766,738,1766,1024,1449,1024
121246770.png,5,0.985451,724,139,977,139,977,377,724,377
120731300.png,12,0.980432,372,161,613,161,613,389,372,389
120731300.png,27,0.939694,926,541,1223,541,1223,837,926,837
120731300.png,8,0.572861,1338,1012,1643,1012,1643,1079,1338,1079
095725284.png,5,0.985932,449,554,733,554,733,825,449,825
095725284.png,8,0.575028,1321,1017,1595,1017,1595,1079,1321,1079
095725284.png,1,0.547701,1320,1017,1563,1017,1563,1079,1320,1079
110617176.png,14,0.982811,1285,366,1565,366,1565,615,1285,615
110617176.png,1,0.699523,1336,1016,1664,1016,1664,1079,1336,1079
110617176.png,8,0.556925,1340,1016,1659,1016,1659,1079,1340,1079
145611668.png,27,0.983408,776,115,1017,115,1017,380,776,380
145611668.png,16,0.628529,1078,0,1324,0,1324,153,1078,153
080928385.png,33,0.983249,749,119,994,119,994,378,749,378
080928385.png,8,0.597627,1304,1017,1621,1017,1621,1080,1304,1080
112955053.png,6,0.979344,813,207,1088,207,1088,487,813,487
112955053.png,7,0.971219,815,208,1090,208,1090,498,815,498
100559292.png,11,0.924558,1338,526,1663,526,1663,901,1338,901
103214970.png,13,0.985118,1277,477,1562,477,1562,740,1277,740
103507240.png,22,0.985289,1139,130,1364,130,1364,366,1139,366
103507240.png,27,0.886802,1138,130,1362,130,1362,365,1138,365
122108691.png,33,0.983705,786,172,1032,172,1032,421,786,421
112620857.png,11,0.985626,749,122,1030,122,1030,473,749,473
112620857.png,1,0.833412,1341,1012,1606,1012,1606,1080,1341,1080
074915748.png,31,0.965336,530,708,813,708,813,1025,530,1025
074915748.png,29,0.955599,533,708,813,708,813,1009,533,1009
074915748.png,22,0.632816,1066,0,1317,0,1317,244,1066,244
111740484.png,26,0.980373,717,61,978,61,978,338,717,338
111740484.png,1,0.874295,1331,1016,1640,1016,1640,1080,1331,1080
111740484.png,17,0.714037,492,670,971,670,971,1080,492,1080
085513146.png,11,0.84713,388,529,718,529,718,888,388,888
085513146.png,10,0.7409,400,529,715,529,715,890,400,890
155657957.png,30,0.985522,408,432,666,432,666,683,408,683
155657957.png,33,0.98003,1209,404,1507,404,1507,683,1209,683
155657957.png,22,0.910237,1210,407,1508,407,1508,687,1210,687
073611725.png,16,0.986003,1083,160,1369,160,1369,457,1083,457
145235507.png,0,0.984872,1211,233,1479,233,1479,480,1211,480
165948133.png,20,0.984736,1203,284,1470,284,1470,532,1203,532
113912327.png,33,0.982684,876,477,1145,477,1145,756,876,756
113912327.png,8,0.617132,1344,1012,1651,1012,1651,1079,1344,1079
162020128.png,29,0.980474,1044,0,1280,0,1280,225,1044,225
154316557.png,13,0.982711,721,29,962,29,962,258,721,258
071514141.png,16,0.985537,716,149,996,149,996,449,716,449
071514141.png,8,0.591969,1308,1028,1608,1028,1608,1079,1308,1079
114728120.png,21,0.985374,370,415,648,415,648,747,370,747
114728120.png,1,0.77197,1335,1015,1642,1015,1642,1080,1335,1080
135012916.png,5,0.971116,723,0,962,0,962,168,723,168
135012916.png,26,0.939941,1237,203,1512,203,1512,504,1237,504
135012916.png,33,0.853008,1238,204,1512,204,1512,500,1238,500
135012916.png,8,0.519799,1365,1001,1601,1001,1601,1079,1365,1079
110747116.png,24,0.983899,1147,90,1377,90,1377,350,1147,350
110747116.png,1,0.821032,1331,1016,1644,1016,1644,1080,1331,1080
162517193.png,12,0.983856,709,0,943,0,943,197,709,197
122931464.png,17,0.98161,1091,23,1371,23,1371,315,1091,315
122931464.png,8,0.843904,1346,1008,1609,1008,1609,1080,1346,1080
111438083.png,11,0.982927,416,339,706,339,706,687,416,687
144046863.png,20,0.985367,1252,412,1538,412,1538,672,1252,672
110736949.png,31,0.982136,481,555,745,555,745,827,481,827
110736949.png,1,0.855353,1331,1016,1637,1016,1637,1080,1331,1080
081706624.png,27,0.982689,1104,67,1349,67,1349,330,1104,330
081706624.png,8,0.64134,1312,1015,1549,1015,1549,1079,1312,1079
163833507.png,28,0.983453,1092,47,1346,47,1346,312,1092,312
163833507.png,5,0.939985,963,659,1267,659,1267,939,963,939
101006687.png,30,0.984193,721,95,965,95,965,320,721,320
180903010.png,16,0.954421,813,398,1122,398,1122,725,813,725
144807536.png,4,0.976201,1221,226,1453,226,1453,469,1221,469
144807536.png,22,0.957106,760,140,1026,140,1026,402,760,402
100348774.png,29,0.981757,1075,47,1314,47,1314,286,1075,286
124758022.png,23,0.983349,356,266,585,266,585,503,356,503
124758022.png,30,0.704388,1567,1038,1900,1038,1900,1079,1567,1079
124758022.png,1,0.657484,1295,1012,1623,1012,1623,1080,1295,1080
124758022.png,8,0.513485,1558,1033,1899,1033,1899,1080,1558,1080
161544056.png,28,0.985927,669,0,911,0,911,222,669,222
161544056.png,27,0.974199,1164,150,1431,150,1431,412,1164,412
142720689.png,12,0.983605,730,65,970,65,970,290,730,290
113523556.png,13,0.983399,499,591,775,591,775,856,499,856
113523556.png,27,0.939573,849,294,1119,294,1119,549,849,549
113523556.png,1,0.74092,501,591,775,591,775,860,501,860
113523556.png,1,0.739834,1345,1013,1653,1013,1653,1079,1345,1079
113523556.png,8,0.563923,1343,1013,1647,1013,1647,1079,1343,1079
112714842.png,4,0.986561,1219,188,1475,188,1475,452,1219,452
112714842.png,22,0.660687,1419,733,1758,733,1758,1079,1419,1079
112714842.png,27,0.5408,1418,733,1757,733,1757,1079,1418,1079
132917594.png,18,0.984356,860,477,1134,477,1134,732,860,732
152616766.png,7,0.984013,1065,0,1333,0,1333,258,1065,258
133806367.png,14,0.982246,1197,211,1467,211,1467,444,1197,444
133806367.png,22,0.57802,922,445,1203,445,1203,721,922,721
165947853.png,20,0.986199,1192,254,1455,254,1455,500,1192,500
104744432.png,11,0.98609,712,97,984,97,984,417,712,417
104744432.png,1,0.662407,1330,1017,1624,1017,1624,1079,1330,1079
104744432.png,8,0.500131,1333,1017,1624,1017,1624,1079,1333,1079
165132949.png,7,0.983732,368,136,638,136,638,428,368,428
133945142.png,6,0.984697,1114,49,1380,49,1380,285,1114,285
113312675.png,7,0.982152,775,255,1057,255,1057,557,775,557
113312675.png,1,0.901088,1329,1016,1612,1016,1612,1079,1329,1079
141729064.png,31,0.984149,1264,408,1543,408,1543,676,1264,676
143535154.png,15,0.984447,1057,67,1317,67,1317,291,1057,291
143535154.png,27,0.968287,698,0,942,0,942,227,698,227
143535154.png,8,0.793926,1336,1000,1621,1000,1621,1080,1336,1080
143535154.png,16,0.726712,696,0,948,0,948,223,696,223
115635717.png,4,0.979786,522,525,787,525,787,823,522,823
115635717.png,8,0.889648,1324,1010,1654,1010,1654,1080,1324,1080
115635717.png,1,0.717772,1324,1011,1629,1011,1629,1079,1324,1079
115635717.png,29,0.651088,524,526,787,526,787,823,524,823
083241811.png,12,0.983059,409,226,653,226,653,453,409,453
091350809.png,13,0.980068,746,112,992,112,992,343,746,343
091350809.png,15,0.92588,745,112,993,112,993,339,745,339
091350809.png,5,0.869777,745,111,991,111,991,342,745,342
113250734.png,26,0.983094,1148,179,1423,179,1423,459,1148,459
113250734.png,1,0.898875,1335,1015,1627,1015,1627,1079,1335,1079
113250734.png,30,0.663216,663,0,910,0,910,196,663,196
162148657.png,29,0.985505,435,314,682,314,682,576,435,576
162148657.png,1,0.684536,1309,1011,1655,1011,1655,1080,1309,1080
145909176.png,5,0.98406,738,45,988,45,988,283,738,283
110839047.png,19,0.97936,916,568,1200,568,1200,830,916,830
110839047.png,6,0.951411,916,566,1201,566,1201,833,916,833
175102982.png,1,0.986147,429,658,712,658,712,930,429,930
175102982.png,24,0.948227,1274,406,1504,406,1504,705,1274,705
175102982.png,22,0.909013,1274,406,1503,406,1503,707,1274,707
172026341.png,32,0.984771,440,630,723,630,723,938,440,938
172026341.png,8,0.851804,1290,1007,1538,1007,1538,1079,1290,1079
085720831.png,12,0.981974,420,225,652,225,652,456,420,456
085720831.png,8,0.663379,1307,1012,1549,1012,1549,1079,1307,1079
112638797.png,5,0.98334,735,98,991,98,991,336,735,336
112638797.png,11,0.980861,1128,853,1385,853,1385,1079,1128,1079
112638797.png,27,0.977966,1199,190,1468,190,1468,472,1199,472
112638797.png,1,0.83555,1343,1012,1597,1012,1597,1079,1343,1079
122632450.png,33,0.983425,1156,93,1407,93,1407,343,1156,343
122632450.png,8,0.815181,1354,1008,1598,1008,1598,1079,1354,1079
152819647.png,20,0.985817,1201,294,1477,294,1477,546,1201,546
162120622.png,32,0.984729,1339,521,1637,521,1637,820,1339,820
122013157.png,32,0.981302,863,369,1141,369,1141,642,863,642
124548559.png,25,0.94911,1132,70,1395,70,1395,353,1132,353
124548559.png,16,0.897455,1132,71,1395,71,1395,348,1132,348
124548559.png,8,0.858873,1364,1005,1611,1005,1611,1080,1364,1080
125053465.png,17,0.985433,1202,159,1495,159,1495,468,1202,468
125123901.png,11,0.985425,758,30,1034,30,1034,378,758,378
125123901.png,8,0.864486,1358,1005,1638,1005,1638,1079,1358,1079
150637419.png,5,0.985446,1064,0,1320,0,1320,222,1064,222
150637419.png,8,0.930042,1353,1001,1601,1001,1601,1080,1353,1080
